Date,SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,SECTOR
2019-08-23,ESCORTS, EQ, 23-Aug-2019,432.65,431.0,458.0,423.55,455.7,453.65,443.93,3276773,14546.48,58568,335174,10.23,Others
2019-10-01,ESCORTS, EQ, 01-Oct-2019,580.35,584.95,612.0,567.0,609.55,609.5,588.93,7420538,43701.95,116893,865657,11.67,Others
2019-10-03,ESCORTS, EQ, 03-Oct-2019,609.5,603.0,624.0,588.85,620.3,619.25,607.29,5748420,34909.72,102452,644030,11.2,Others
2019-10-04,ESCORTS, EQ, 04-Oct-2019,619.25,623.9,626.0,593.3,594.95,598.3,613.2,4072996,24975.81,57984,485760,11.93,Others
2019-10-07,ESCORTS, EQ, 07-Oct-2019,598.3,600.0,607.25,587.8,600.1,600.7,599.0,3015084,18060.44,44890,337293,11.19,Others
2019-10-09,ESCORTS, EQ, 09-Oct-2019,600.7,597.1,612.65,581.5,611.55,608.0,595.46,4126707,24573.04,63398,656486,15.91,Others
2019-10-10,ESCORTS, EQ, 10-Oct-2019,608.0,604.9,615.7,597.15,602.1,603.65,608.08,2962369,18013.52,45085,154156,5.2,Others
2019-10-11,ESCORTS, EQ, 11-Oct-2019,603.65,607.0,610.8,588.9,597.5,598.0,599.32,2296747,13764.95,31965,97890,4.26,Others
2019-10-14,ESCORTS, EQ, 14-Oct-2019,598.0,600.0,619.0,596.65,610.5,612.65,607.81,2808981,17073.38,41430,187094,6.66,Others
2019-10-15,ESCORTS, EQ, 15-Oct-2019,612.65,610.5,634.85,609.1,632.0,630.15,624.42,4512846,28178.9,62329,440761,9.77,Others
2019-10-16,ESCORTS, EQ, 16-Oct-2019,630.15,635.0,639.75,622.1,627.1,629.6,631.01,4057543,25603.39,56474,407020,10.03,Others
2019-10-17,ESCORTS, EQ, 17-Oct-2019,629.6,627.1,648.85,625.0,646.0,646.55,639.44,3154940,20173.82,45509,295929,9.38,Others
2019-10-18,ESCORTS, EQ, 18-Oct-2019,646.55,648.0,655.6,643.7,648.95,650.6,649.78,2609263,16954.52,38669,331572,12.71,Others
2019-10-22,ESCORTS, EQ, 22-Oct-2019,650.6,645.15,660.4,643.05,645.85,645.15,652.84,1874086,12234.83,30882,178576,9.53,Others
2019-10-23,ESCORTS, EQ, 23-Oct-2019,645.15,645.15,659.65,636.0,654.0,655.5,649.83,2103879,13671.62,32438,129346,6.15,Others
2019-10-24,ESCORTS, EQ, 24-Oct-2019,655.5,655.1,667.3,642.55,647.0,649.1,655.75,2388592,15663.18,40153,171495,7.18,Others
2019-10-25,ESCORTS, EQ, 25-Oct-2019,649.1,645.0,651.0,631.2,639.0,640.0,641.42,1995407,12799.0,30688,120926,6.06,Others
2019-10-27,ESCORTS, EQ, 27-Oct-2019,640.0,640.5,647.7,640.05,640.25,641.35,642.66,204562,1314.65,3721,39338,19.23,Others
2019-10-29,ESCORTS, EQ, 29-Oct-2019,641.35,644.0,674.6,640.6,671.35,667.7,662.52,2765790,18323.82,45770,453823,16.41,Others
2019-10-30,ESCORTS, EQ, 30-Oct-2019,667.7,670.0,672.65,657.3,665.35,666.05,664.31,2001190,13294.07,51911,432824,21.63,Others
2019-10-31,ESCORTS, EQ, 31-Oct-2019,666.05,666.9,668.95,650.0,659.3,659.35,657.91,1989503,13089.18,43922,525987,26.44,Others
2019-11-01,ESCORTS, EQ, 01-Nov-2019,659.35,660.0,678.5,655.0,655.0,657.55,665.09,3266867,21727.76,50830,527989,16.16,Others
2019-11-04,ESCORTS, EQ, 04-Nov-2019,657.55,650.0,657.75,638.75,647.0,648.6,649.15,2481003,16105.47,42583,232310,9.36,Others
2019-11-05,ESCORTS, EQ, 05-Nov-2019,648.6,651.75,665.8,646.5,652.0,652.55,655.5,2796804,18333.11,43089,400167,14.31,Others
2019-11-06,ESCORTS, EQ, 06-Nov-2019,652.55,657.8,662.45,651.0,654.0,655.45,656.74,1215811,7984.76,20889,119340,9.82,Others
2019-11-07,ESCORTS, EQ, 07-Nov-2019,655.45,657.0,659.25,643.4,649.0,647.9,648.51,1223367,7933.6,18510,106400,8.7,Others
2019-11-08,ESCORTS, EQ, 08-Nov-2019,647.9,646.0,665.95,642.05,653.85,653.75,658.2,2272682,14958.86,36810,226397,9.96,Others
2019-11-11,ESCORTS, EQ, 11-Nov-2019,653.75,653.0,673.8,646.7,671.95,671.55,662.5,2150609,14247.74,36143,246045,11.44,Others
2019-11-13,ESCORTS, EQ, 13-Nov-2019,671.55,672.0,673.95,649.5,651.5,651.8,661.77,1566431,10366.12,33089,199273,12.72,Others
2019-11-14,ESCORTS, EQ, 14-Nov-2019,651.8,656.0,656.95,643.1,651.05,651.9,650.42,1579736,10274.86,28137,123317,7.81,Others
2019-11-15,ESCORTS, EQ, 15-Nov-2019,651.9,657.0,668.75,653.4,658.0,658.3,661.88,1540010,10193.06,29057,143141,9.29,Others
2019-11-18,ESCORTS, EQ, 18-Nov-2019,658.3,651.0,665.5,651.0,661.0,659.65,660.49,1061773,7012.94,21459,77198,7.27,Others
2019-11-19,ESCORTS, EQ, 19-Nov-2019,659.65,659.65,669.9,655.0,663.25,662.45,663.31,1478836,9809.26,26506,161579,10.93,Others
2019-11-20,ESCORTS, EQ, 20-Nov-2019,662.45,663.5,687.8,660.0,669.4,670.6,677.68,3712448,25158.5,56513,336051,9.05,Others
2019-11-21,ESCORTS, EQ, 21-Nov-2019,670.6,672.0,676.3,650.1,651.8,652.25,660.67,1334686,8817.86,21427,171730,12.87,Others
2019-11-22,ESCORTS, EQ, 22-Nov-2019,652.25,651.8,652.0,639.2,646.6,648.0,645.78,1585264,10237.25,31700,145910,9.2,Others
2019-11-25,ESCORTS, EQ, 25-Nov-2019,648.0,648.0,662.35,648.0,657.95,658.9,656.3,1280262,8402.37,18192,144268,11.27,Others
2019-11-26,ESCORTS, EQ, 26-Nov-2019,658.9,662.0,671.0,648.0,650.3,649.75,661.56,1745011,11544.28,48808,323422,18.53,Others
2019-11-27,ESCORTS, EQ, 27-Nov-2019,649.75,650.6,660.9,643.75,646.1,647.9,651.53,1528229,9956.88,22608,197335,12.91,Others
2019-11-28,ESCORTS, EQ, 28-Nov-2019,647.9,646.05,648.75,636.75,646.0,644.45,642.24,1428911,9177.06,22427,176172,12.33,Others
2019-11-29,ESCORTS, EQ, 29-Nov-2019,644.45,644.5,652.6,631.0,633.35,637.2,640.88,1577102,10107.33,21737,228223,14.47,Others
2019-12-02,ESCORTS, EQ, 02-Dec-2019,637.2,641.35,666.4,639.0,662.55,662.5,657.44,3671314,24136.54,57249,434283,11.83,Others
2019-12-03,ESCORTS, EQ, 03-Dec-2019,662.5,658.25,662.9,618.7,624.4,623.0,637.18,3666915,23364.78,49933,840030,22.91,Others
2019-12-04,ESCORTS, EQ, 04-Dec-2019,623.0,623.95,630.65,608.0,611.8,611.25,616.92,4544684,28036.86,51459,1492896,32.85,Others
2019-12-05,ESCORTS, EQ, 05-Dec-2019,611.25,614.3,626.0,613.1,617.3,618.7,619.54,2470825,15307.67,35992,261349,10.58,Others
2019-12-06,ESCORTS, EQ, 06-Dec-2019,618.7,621.8,623.25,600.45,601.0,603.3,608.87,1691015,10296.02,32388,231135,13.67,Others
2019-12-09,ESCORTS, EQ, 09-Dec-2019,603.3,605.0,612.4,596.1,598.55,597.6,603.82,1842220,11123.75,30354,124848,6.78,Others
2019-12-10,ESCORTS, EQ, 10-Dec-2019,597.6,601.0,603.55,587.65,591.65,591.45,594.78,1453472,8644.98,25294,119208,8.2,Others
2019-12-11,ESCORTS, EQ, 11-Dec-2019,591.45,592.0,598.0,585.5,595.85,595.85,591.7,1491009,8822.27,24991,135153,9.06,Others
2019-12-12,ESCORTS, EQ, 12-Dec-2019,595.85,601.0,603.0,592.05,596.1,598.3,597.84,1485371,8880.19,27019,108165,7.28,Others
2019-12-13,ESCORTS, EQ, 13-Dec-2019,598.3,600.0,619.2,600.0,616.0,617.05,613.39,2856071,17518.93,39549,528571,18.51,Others
2019-12-16,ESCORTS, EQ, 16-Dec-2019,617.05,617.05,622.0,610.15,612.5,612.9,614.88,1410143,8670.67,26042,129010,9.15,Others
2019-12-17,ESCORTS, EQ, 17-Dec-2019,612.9,616.0,624.4,613.55,616.0,615.75,619.13,1601456,9915.09,27755,196020,12.24,Others
2019-12-18,ESCORTS, EQ, 18-Dec-2019,615.75,616.9,617.95,607.2,610.05,611.4,612.52,1257704,7703.74,24157,260814,20.74,Others
2019-12-19,ESCORTS, EQ, 19-Dec-2019,611.4,610.0,625.95,601.65,625.35,622.65,615.41,3705578,22804.51,49866,774998,20.91,Others
2019-12-20,ESCORTS, EQ, 20-Dec-2019,622.65,625.5,633.85,622.35,623.0,625.7,627.64,2922818,18344.77,38621,304056,10.4,Others
2019-12-23,ESCORTS, EQ, 23-Dec-2019,625.7,623.75,631.6,622.05,624.5,624.9,626.12,1042745,6528.84,15954,87376,8.38,Others
2019-12-24,ESCORTS, EQ, 24-Dec-2019,624.9,626.9,627.95,618.2,618.65,620.3,621.75,1048855,6521.28,16691,92857,8.85,Others
2019-12-26,ESCORTS, EQ, 26-Dec-2019,620.3,618.7,624.75,614.4,615.35,617.05,619.71,1107648,6864.25,15669,100355,9.06,Others
2019-12-27,ESCORTS, EQ, 27-Dec-2019,617.05,619.2,629.4,616.05,623.15,623.45,623.9,1303887,8134.96,16991,134907,10.35,Others
2019-12-30,ESCORTS, EQ, 30-Dec-2019,623.45,622.05,636.3,622.05,631.35,631.3,631.4,2113071,13342.0,27854,189008,8.94,Others
2019-12-31,ESCORTS, EQ, 31-Dec-2019,631.3,633.0,636.0,628.4,630.0,629.6,632.11,1073628,6786.53,14015,127530,11.88,Others
2020-01-01,ESCORTS, EQ, 01-Jan-2020,629.6,630.0,634.4,603.05,604.5,606.2,612.96,4151641,25447.75,46650,499627,12.03,Others
2020-01-02,ESCORTS, EQ, 02-Jan-2020,606.2,606.2,620.7,604.55,619.0,618.9,613.92,2294478,14086.26,30831,480115,20.92,Others
2020-01-03,ESCORTS, EQ, 03-Jan-2020,618.9,618.0,625.0,612.25,619.9,620.85,618.82,1663980,10297.09,21528,284152,17.08,Others
2020-01-06,ESCORTS, EQ, 06-Jan-2020,620.85,618.0,618.0,602.0,606.7,607.3,607.87,1480159,8997.37,26266,249296,16.84,Others
2020-01-07,ESCORTS, EQ, 07-Jan-2020,607.3,612.3,622.7,610.15,610.6,612.1,615.56,1477019,9091.9,26848,146537,9.92,Others
2020-01-08,ESCORTS, EQ, 08-Jan-2020,612.1,607.75,615.0,601.3,611.7,613.2,607.82,1410819,8575.29,22892,92285,6.54,Others
2020-01-09,ESCORTS, EQ, 09-Jan-2020,613.2,618.0,645.4,617.3,643.1,643.05,636.16,3176353,20206.61,47264,525915,16.56,Others
2020-01-10,ESCORTS, EQ, 10-Jan-2020,643.05,645.8,652.75,639.15,645.9,646.85,646.7,2338949,15126.09,29034,364701,15.59,Others
2020-01-13,ESCORTS, EQ, 13-Jan-2020,646.85,648.9,660.0,646.5,653.0,652.85,653.66,1654638,10815.74,23887,205990,12.45,Others
2020-01-14,ESCORTS, EQ, 14-Jan-2020,652.85,653.0,675.5,650.0,675.3,673.0,664.59,2444903,16248.58,33403,535644,21.91,Others
2020-01-15,ESCORTS, EQ, 15-Jan-2020,673.0,672.95,679.45,665.4,676.8,678.05,672.66,2003755,13478.52,28836,212581,10.61,Others
2020-01-16,ESCORTS, EQ, 16-Jan-2020,678.05,678.05,698.5,675.35,696.5,693.85,689.65,2903400,20023.25,41826,352125,12.13,Others
2020-01-17,ESCORTS, EQ, 17-Jan-2020,693.85,693.8,708.0,690.0,705.35,705.8,701.17,2465250,17285.66,31442,346181,14.04,Others
2020-01-20,ESCORTS, EQ, 20-Jan-2020,705.8,707.0,716.9,697.2,712.9,713.1,707.79,2185442,15468.36,30301,166735,7.63,Others
2020-01-21,ESCORTS, EQ, 21-Jan-2020,713.1,710.0,712.5,701.3,704.0,704.0,706.19,1297448,9162.4,19305,101199,7.8,Others
2020-01-22,ESCORTS, EQ, 22-Jan-2020,704.0,707.05,714.15,700.65,703.45,704.1,707.4,1511919,10695.36,21969,113333,7.5,Others
2020-01-23,ESCORTS, EQ, 23-Jan-2020,704.1,704.0,716.9,700.15,714.05,712.7,711.11,1429046,10162.12,22925,175819,12.3,Others
2020-01-24,ESCORTS, EQ, 24-Jan-2020,712.7,715.85,728.8,710.25,723.6,723.6,721.14,3229205,23286.97,47057,1295221,40.11,Others
2020-01-27,ESCORTS, EQ, 27-Jan-2020,723.6,718.0,741.6,715.0,732.65,734.25,734.69,1985363,14586.32,29372,268088,13.5,Others
2020-01-28,ESCORTS, EQ, 28-Jan-2020,734.25,732.8,744.85,720.1,730.05,727.7,734.27,1866552,13705.58,29127,217359,11.64,Others
2020-01-29,ESCORTS, EQ, 29-Jan-2020,727.7,731.0,755.0,724.2,753.4,748.0,739.68,5632563,41663.16,86003,766465,13.61,Others
2020-01-30,ESCORTS, EQ, 30-Jan-2020,748.0,760.0,835.5,758.1,817.5,818.35,798.28,17118805,136655.56,233322,1739116,10.16,Others
2020-01-31,ESCORTS, EQ, 31-Jan-2020,818.35,801.0,817.95,794.45,801.0,803.65,807.07,7011082,56584.29,86578,897426,12.8,Others
2020-02-01,ESCORTS, EQ, 01-Feb-2020,803.65,798.95,817.55,768.5,775.25,773.8,797.74,3387796,27025.94,51500,439833,12.98,Others
2020-02-03,ESCORTS, EQ, 03-Feb-2020,773.8,775.2,852.8,764.75,846.0,847.15,825.74,9868159,81485.38,132672,601265,6.09,Others
2020-02-04,ESCORTS, EQ, 04-Feb-2020,847.15,846.15,860.0,830.7,845.6,846.7,844.36,5474373,46223.17,88427,473635,8.65,Others
2020-02-05,ESCORTS, EQ, 05-Feb-2020,846.7,843.0,865.8,838.55,858.0,855.3,857.2,3123728,26776.65,47497,223501,7.15,Others
2020-02-06,ESCORTS, EQ, 06-Feb-2020,855.3,857.0,865.0,846.2,855.0,856.35,855.65,2324767,19891.81,31899,202136,8.69,Others
2020-02-07,ESCORTS, EQ, 07-Feb-2020,856.35,855.0,874.25,843.1,866.0,867.9,858.93,3226182,27710.53,54843,539271,16.72,Others
2020-02-10,ESCORTS, EQ, 10-Feb-2020,867.9,866.0,878.5,861.55,872.0,870.5,870.68,2523978,21975.84,45987,200117,7.93,Others
2020-02-11,ESCORTS, EQ, 11-Feb-2020,870.5,875.1,882.5,862.8,865.35,865.8,872.82,2061948,17997.11,31407,158472,7.69,Others
2020-02-12,ESCORTS, EQ, 12-Feb-2020,865.8,867.5,880.9,862.35,878.2,878.8,871.23,1866659,16262.95,33094,157455,8.44,Others
2020-02-13,ESCORTS, EQ, 13-Feb-2020,878.8,887.55,894.5,873.55,888.5,888.55,884.56,3892194,34428.93,62031,454810,11.69,Others
2020-02-14,ESCORTS, EQ, 14-Feb-2020,888.55,887.2,892.0,879.6,882.6,883.05,886.48,1701432,15082.94,33325,191737,11.27,Others
2020-02-17,ESCORTS, EQ, 17-Feb-2020,883.05,884.0,889.5,871.35,886.3,885.65,881.29,1663801,14662.9,25659,204748,12.31,Others
2020-02-18,ESCORTS, EQ, 18-Feb-2020,885.65,884.1,896.2,872.6,894.0,888.65,881.15,1671898,14731.98,27972,187193,11.2,Others
2020-02-19,ESCORTS, EQ, 19-Feb-2020,888.65,897.0,914.7,889.05,909.0,909.85,904.56,2945081,26640.07,49246,188357,6.4,Others
2020-02-20,ESCORTS, EQ, 20-Feb-2020,909.85,907.95,907.95,838.35,879.0,878.3,872.3,9012079,78612.13,130008,1111153,12.33,Others
2020-02-24,ESCORTS, EQ, 24-Feb-2020,878.3,869.0,871.75,832.85,838.0,836.85,852.48,3789594,32305.38,60816,816680,21.55,Others
2020-02-25,ESCORTS, EQ, 25-Feb-2020,836.85,845.0,849.4,825.6,830.0,830.25,835.42,2673083,22331.46,41429,392046,14.67,Others
2020-02-26,ESCORTS, EQ, 26-Feb-2020,830.25,827.3,839.45,818.55,827.35,827.85,829.28,2403134,19928.7,39737,292303,12.16,Others
2020-02-27,ESCORTS, EQ, 27-Feb-2020,827.85,825.0,827.3,808.7,818.1,817.65,817.75,2111101,17263.55,31898,432761,20.5,Others
2020-02-28,ESCORTS, EQ, 28-Feb-2020,817.65,800.0,801.95,766.75,780.1,780.1,780.77,3514546,27440.48,52742,999637,28.44,Others
2020-03-02,ESCORTS, EQ, 02-Mar-2020,780.1,820.0,871.95,811.0,847.0,844.3,851.33,8751507,74504.1,131765,573165,6.55,Others
2020-03-03,ESCORTS, EQ, 03-Mar-2020,844.3,853.0,875.0,834.0,852.0,853.0,851.95,4629904,39444.28,78134,202439,4.37,Others
2020-03-04,ESCORTS, EQ, 04-Mar-2020,853.0,852.0,856.2,806.2,832.05,830.95,830.71,2487490,20663.89,40510,154840,6.22,Others
2020-03-05,ESCORTS, EQ, 05-Mar-2020,830.95,832.05,845.35,822.1,830.2,832.25,834.13,1905379,15893.25,39595,74714,3.92,Others
