SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
20MICRONS, EQ, 18-Dec-2019,31.9,32.0,32.2,31.75, 31.75,31.9,31.95,13814,4.41,112, 7995, 57.88
21STCENMGM, EQ, 18-Dec-2019,13.55,13.55,13.55,13.3, 13.30,13.3,13.4,5,0.0,3, 3, 60.00
3IINFOTECH, EQ, 18-Dec-2019,2.05,2.05,2.05,2.0, 2.05,2.0,2.03,597570,12.11,474, 405803, 67.91
3MINDIA, EQ, 18-Dec-2019,20967.3,20997.1,21150.0,20750.0, 20899.90,20844.85,20897.01,930,194.34,405, 635, 68.28
3PLAND, EQ, 18-Dec-2019,5.75,5.65,5.65,5.65, 5.65,5.65,5.65,3021,0.17,2, 3021, 100.00
5PAISA, EQ, 18-Dec-2019,180.65,180.1,181.0,177.05, 181.00,178.8,178.62,889,1.59,114, 595, 66.93
63MOONS, EQ, 18-Dec-2019,102.1,102.35,107.5,101.55, 104.00,103.85,104.69,194287,203.41,6107, 56315, 28.99
A2ZINFRA, EQ, 18-Dec-2019,8.05,8.05,8.1,7.15, 7.70,7.65,7.58,442840,33.56,800, 210650, 47.57
AARTIDRUGS, EQ, 18-Dec-2019,495.2,498.0,505.9,495.35, 505.90,503.6,502.43,9257,46.51,1064, 7648, 82.62
AARTIIND, EQ, 18-Dec-2019,768.7,774.0,778.65,761.0, 769.05,768.3,769.77,58145,447.58,4890, 30259, 52.04
AARVEEDEN, EQ, 18-Dec-2019,11.45,11.7,11.7,11.15, 11.55,11.3,11.31,3020,0.34,81, 2255, 74.67
AAVAS, EQ, 18-Dec-2019,1898.45,1898.45,1898.45,1870.0, 1870.00,1876.5,1881.03,21140,397.65,5550, 11871, 56.15
ABAN, EQ, 18-Dec-2019,26.65,26.65,26.75,25.7, 25.85,26.05,26.18,26978,7.06,552, 16953, 62.84
ABB, EQ, 18-Dec-2019,1474.4,1467.55,1474.9,1442.25, 1454.00,1451.45,1453.84,120958,1758.54,3822, 91310, 75.49
ABBOTINDIA, EQ, 18-Dec-2019,13381.8,13370.0,13410.0,13115.25, 13168.00,13190.9,13251.49,5450,722.21,2279, 2771, 50.84
ABCAPITAL, EQ, 18-Dec-2019,98.9,98.95,99.9,96.8, 97.60,97.55,98.27,1145998,1126.16,12094, 530070, 46.25
ABFRL, EQ, 18-Dec-2019,234.0,235.25,239.9,233.3, 239.00,239.15,237.5,557471,1324.02,11132, 267747, 48.03
ABSLBANETF, EQ, 18-Dec-2019,319.52,319.52,320.12,319.52, 320.12,320.12,319.9,25,0.08,2, 25, 100.00
ACC, EQ, 18-Dec-2019,1462.3,1462.1,1470.4,1438.75, 1450.00,1450.4,1455.83,481280,7006.62,17728, 40505, 8.42
ACCELYA, EQ, 18-Dec-2019,985.95,985.95,990.5,956.35, 964.05,965.6,971.62,7341,71.33,447, 4551, 61.99
ACE, EQ, 18-Dec-2019,73.0,73.8,73.95,71.1, 72.00,72.2,72.33,92700,67.05,1780, 22271, 24.02
ADANIENT, EQ, 18-Dec-2019,211.2,211.8,212.45,205.6, 207.80,208.15,208.15,2542320,5291.91,15181, 451342, 17.75
ADANIGAS, EQ, 18-Dec-2019,150.65,151.0,151.9,150.5, 150.90,150.75,151.04,380427,574.58,3651, 179001, 47.05
ADANIGREEN, EQ, 18-Dec-2019,135.55,136.3,137.3,134.0, 135.00,135.1,135.63,690735,936.83,6652, 286813, 41.52
ADANIPORTS, EQ, 18-Dec-2019,371.25,372.1,375.8,369.1, 374.40,374.5,372.88,3960881,14769.14,40006, 1803666, 45.54
ADANIPOWER, EQ, 18-Dec-2019,61.85,62.0,62.25,60.25, 61.20,61.25,61.17,5425898,3319.27,13145, 1055685, 19.46
ADANITRANS, EQ, 18-Dec-2019,334.05,334.95,336.3,332.05, 333.25,333.65,333.72,132743,442.99,2293, 73735, 55.55
ADFFOODS, EQ, 18-Dec-2019,303.45,302.35,304.55,300.0, 302.75,301.95,302.18,9739,29.43,344, 4528, 46.49
ADHUNIKIND, EQ, 18-Dec-2019,39.55,37.6,37.6,37.6, 37.60,37.6,37.6,5380,2.02,57, 5380, 100.00
ADORWELD, EQ, 18-Dec-2019,289.9,290.15,291.9,288.5, 289.25,290.45,290.33,1908,5.54,93, 1455, 76.26
ADVANIHOTR, EQ, 18-Dec-2019,54.4,54.4,55.05,52.55, 52.55,52.85,53.07,8824,4.68,110, 7748, 87.81
ADVENZYMES, EQ, 18-Dec-2019,165.75,166.0,166.5,163.35, 165.00,164.7,164.8,97896,161.33,1654, 29233, 29.86
AEGISCHEM, EQ, 18-Dec-2019,184.05,183.35,186.0,178.5, 179.50,179.35,182.24,183071,333.63,3425, 119800, 65.44
AFFLE, EQ, 18-Dec-2019,1461.65,1467.0,1467.0,1410.0, 1434.80,1425.75,1435.36,65858,945.3,5132, 19603, 29.77
AGARIND, EQ, 18-Dec-2019,79.8,78.0,80.9,78.0, 80.85,79.65,79.72,3944,3.14,82, 2874, 72.87
AGCNET, EQ, 18-Dec-2019,130.1,127.1,130.5,127.0, 130.00,130.25,129.19,3161,4.08,45, 2387, 75.51
AGRITECH, EQ, 18-Dec-2019,45.8,45.7,47.0,44.3, 45.25,45.2,45.23,10080,4.56,315, 7271, 72.13
AGROPHOS, EQ, 18-Dec-2019,147.1,147.6,148.6,147.6, 148.35,148.35,148.19,1105807,1638.73,5236, 275019, 24.87
AHLEAST, EQ, 18-Dec-2019,170.85,171.0,174.4,170.25, 170.25,170.3,171.08,103,0.18,16, 49, 47.57
AHLUCONT, EQ, 18-Dec-2019,286.0,287.15,287.15,281.0, 285.00,285.0,284.76,8793,25.04,890, 7830, 89.05
AHLWEST, EQ, 18-Dec-2019,329.65,321.0,359.05,321.0, 345.00,343.9,343.47,14453,49.64,613, 4688, 32.44
AIAENG, EQ, 18-Dec-2019,1634.0,1635.15,1640.7,1613.6, 1620.00,1620.4,1622.14,12050,195.47,1427, 8632, 71.63
AIONJSW, EQ, 18-Dec-2019,9.5,9.5,9.9,9.25, 9.55,9.65,9.58,21418,2.05,115, 9882, 46.14
AIRAN, EQ, 18-Dec-2019,14.2,14.9,14.9,13.55, 14.75,14.7,14.56,18984,2.76,96, 15610, 82.23
AJANTPHARM, EQ, 18-Dec-2019,977.3,980.5,999.0,962.6, 968.00,969.5,980.95,79440,779.27,5528, 34569, 43.52
AJMERA, EQ, 18-Dec-2019,116.75,117.0,117.3,115.1, 116.20,116.25,116.32,16602,19.31,592, 8901, 53.61
AKASH, EQ, 18-Dec-2019,65.15,64.9,64.9,62.1, 62.10,62.1,63.5,200,0.13,3, 100, 50.00
AKSHARCHEM, EQ, 18-Dec-2019,185.8,184.1,189.0,184.0, 187.75,187.45,186.32,1901,3.54,57, 1713, 90.11
AKSHOPTFBR, EQ, 18-Dec-2019,6.65,6.4,6.8,6.4, 6.60,6.55,6.65,160260,10.66,399, 86332, 53.87
AKZOINDIA, EQ, 18-Dec-2019,1962.5,1960.0,1960.0,1940.0, 1949.15,1945.2,1948.8,52297,1019.16,496, 47135, 90.13
ALANKIT, EQ, 18-Dec-2019,11.6,11.6,11.85,11.4, 11.60,11.5,11.59,20025,2.32,101, 13028, 65.06
ALBERTDAVD, EQ, 18-Dec-2019,395.75,397.0,399.2,391.65, 392.40,393.7,394.74,3967,15.66,254, 2410, 60.75
ALBK, EQ, 18-Dec-2019,19.15,19.1,19.15,18.75, 18.80,18.8,18.91,1409955,266.56,5110, 631516, 44.79
ALEMBICLTD, EQ, 18-Dec-2019,51.2,51.6,57.45,51.3, 55.05,55.45,55.25,1224025,676.3,9147, 371170, 30.32
ALICON, EQ, 18-Dec-2019,360.75,360.0,366.05,356.25, 358.00,359.75,359.15,2154,7.74,98, 2036, 94.52
ALKALI, EQ, 18-Dec-2019,38.85,40.95,40.95,39.2, 40.00,39.9,40.04,3017,1.21,76, 2343, 77.66
ALKEM, EQ, 18-Dec-2019,2066.3,2072.1,2099.9,2065.0, 2096.55,2095.4,2081.49,19953,415.32,2923, 12229, 61.29
ALKYLAMINE, EQ, 18-Dec-2019,1055.45,1057.95,1079.0,1052.45, 1060.10,1060.9,1066.06,6368,67.89,710, 3287, 51.62
ALLCARGO, EQ, 18-Dec-2019,92.95,93.45,95.7,92.5, 93.25,93.05,93.56,377906,353.56,7349, 254181, 67.26
ALLSEC, EQ, 18-Dec-2019,286.9,283.0,289.75,275.0, 289.75,285.45,281.6,2579,7.26,267, 1337, 51.84
