SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
20MICRONS, EQ, 10-Dec-2019,32.35,32.95,33.0,31.8, 32.35,32.1,32.18,31818,10.24,292, 20919, 65.75
21STCENMGM, EQ, 10-Dec-2019,13.45,13.45,13.6,13.45, 13.60,13.6,13.6,57,0.01,4, 57, 100.00
3IINFOTECH, EQ, 10-Dec-2019,2.0,1.95,2.0,1.9, 1.95,1.95,1.96,838693,16.41,668, 452535, 53.96
3MINDIA, EQ, 10-Dec-2019,21631.75,21601.15,21670.0,21100.0, 21100.00,21131.25,21461.35,3858,827.98,890, 3320, 86.05
5PAISA, EQ, 10-Dec-2019,183.5,187.05,187.05,170.3, 171.95,171.5,173.58,11137,19.33,495, 7142, 64.13
63MOONS, EQ, 10-Dec-2019,102.8,102.95,104.25,100.35, 100.80,100.75,102.14,77034,78.68,1956, 34399, 44.65
A2ZINFRA, EQ, 10-Dec-2019,7.8,7.75,8.1,7.45, 7.80,7.9,7.7,326305,25.13,537, 184834, 56.64
AARTIDRUGS, EQ, 10-Dec-2019,521.9,525.1,525.1,511.0, 511.00,514.35,517.31,2493,12.9,284, 1763, 70.72
AARTIIND, EQ, 10-Dec-2019,795.65,803.7,807.35,781.05, 784.40,784.65,795.49,50465,401.44,5069, 28536, 56.55
AARVEEDEN, EQ, 10-Dec-2019,12.35,11.8,12.95,11.55, 11.60,11.6,11.88,7631,0.91,122, 6157, 80.68
AAVAS, EQ, 10-Dec-2019,1802.9,1807.0,1850.0,1773.9, 1800.00,1795.85,1818.12,57222,1040.36,10772, 26050, 45.52
ABAN, EQ, 10-Dec-2019,25.1,25.9,25.9,23.95, 24.20,24.05,24.3,53244,12.94,410, 29875, 56.11
ABB, EQ, 10-Dec-2019,1450.15,1452.0,1464.9,1445.05, 1450.00,1450.4,1450.37,76238,1105.73,2919, 63154, 82.84
ABBOTINDIA, EQ, 10-Dec-2019,12763.05,12763.05,12994.0,12351.05, 12580.00,12508.05,12744.14,7819,996.46,2971, 3131, 40.04
ABFRL, EQ, 10-Dec-2019,225.4,224.35,227.8,223.3, 224.40,224.9,224.84,406925,914.95,5004, 215191, 52.88
ABSLBANETF, EQ, 10-Dec-2019,316.15,313.84,313.84,309.78, 309.78,309.78,312.11,3,0.01,3, 1, 33.33
ABSLNN50ET, EQ, 10-Dec-2019,279.59,279.0,283.0,279.0, 280.00,280.0,280.67,3,0.01,3, 2, 66.67
