SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
20MICRONS, EQ, 19-Nov-2019,34.55,34.9,35.3,33.5, 34.45,34.05,34.19,45243,15.47,381, 32083, 70.91
21STCENMGM, EQ, 19-Nov-2019,13.75,13.5,14.0,13.5, 14.00,13.95,13.87,2241,0.31,23, 1941, 86.61
3IINFOTECH, EQ, 19-Nov-2019,1.9,1.9,2.0,1.9, 1.90,1.95,1.96,1289251,25.29,678, 896767, 69.56
3MINDIA, EQ, 19-Nov-2019,22390.35,22350.05,22444.0,22105.05, 22425.00,22310.05,22340.13,693,154.82,378, 430, 62.05
3PLAND, EQ, 19-Nov-2019,6.2,6.2,6.5,6.2, 6.20,6.2,6.2,3035,0.19,4, 3035, 100.00
5PAISA, EQ, 19-Nov-2019,154.75,157.9,158.1,154.0, 154.00,154.9,156.38,6437,10.07,232, 3952, 61.40
63MOONS, EQ, 19-Nov-2019,107.3,107.5,108.5,102.4, 104.25,104.2,105.34,151202,159.28,2623, 76337, 50.49
A2ZINFRA, EQ, 19-Nov-2019,8.75,8.75,9.05,8.75, 8.85,8.85,8.92,175576,15.66,406, 125319, 71.38
AARTIDRUGS, EQ, 19-Nov-2019,523.0,526.9,527.0,516.1, 519.00,520.9,520.3,9958,51.81,1092, 4823, 48.43
AARTIIND, EQ, 19-Nov-2019,834.8,835.0,855.0,816.0, 836.00,841.5,839.25,269118,2258.57,9753, 172373, 64.05
AARVEEDEN, EQ, 19-Nov-2019,12.8,13.05,13.3,12.25, 12.35,12.35,12.62,4425,0.56,60, 3584, 80.99
AAVAS, EQ, 19-Nov-2019,1643.35,1677.0,1700.0,1657.45, 1695.00,1688.95,1675.54,55782,934.65,3723, 40023, 71.75
ABB, EQ, 19-Nov-2019,1455.65,1451.3,1480.0,1451.3, 1466.55,1474.55,1469.85,43691,642.19,4413, 26046, 59.61
ABBOTINDIA, EQ, 19-Nov-2019,12815.4,12876.0,12899.95,12650.0, 12765.00,12785.15,12779.19,6314,806.88,2279, 2606, 41.27
ABCAPITAL, EQ, 19-Nov-2019,81.8,81.55,84.1,81.55, 83.90,83.65,83.32,2028488,1690.08,17599, 864211, 42.60
ABFRL, EQ, 19-Nov-2019,212.75,212.0,220.0,208.25, 218.95,217.65,213.33,647553,1381.43,18397, 369365, 57.04
ABSLBANETF, EQ, 19-Nov-2019,329.84,330.0,330.0,314.5, 314.50,314.5,323.63,52,0.17,5, 31, 59.62
ABSLNN50ET, EQ, 19-Nov-2019,283.95,283.7,283.7,281.91, 283.50,282.7,283.04,3,0.01,3, 1, 33.33
ACC, EQ, 19-Nov-2019,1492.1,1499.0,1502.9,1481.0, 1488.20,1491.15,1492.34,514558,7678.95,14521, 165780, 32.22
ACCELYA, EQ, 19-Nov-2019,1072.9,1137.0,1245.2,1136.95, 1197.00,1194.7,1203.39,148357,1785.32,11794, 42751, 28.82
ACE, EQ, 19-Nov-2019,82.05,82.0,82.45,80.1, 82.00,80.55,81.19,270844,219.89,5611, 240531, 88.81
ADANIENT, EQ, 19-Nov-2019,201.15,202.0,202.6,196.25, 198.45,199.7,199.77,2954848,5903.02,19218, 265583, 8.99
ADANIGAS, EQ, 19-Nov-2019,146.35,146.35,147.75,146.2, 146.50,146.45,146.67,337626,495.21,3608, 168490, 49.90
ADANIGREEN, EQ, 19-Nov-2019,94.05,94.05,97.6,92.0, 96.20,96.2,94.69,1471915,1393.77,8990, 654208, 44.45
ADANIPORTS, EQ, 19-Nov-2019,365.65,367.5,368.15,361.55, 364.00,364.05,364.11,2758083,10042.54,45293, 1741887, 63.16
ADANIPOWER, EQ, 19-Nov-2019,59.85,59.85,61.0,59.15, 60.40,60.25,60.05,6159411,3698.87,17299, 899838, 14.61
ADANITRANS, EQ, 19-Nov-2019,269.2,270.95,271.95,265.1, 268.40,268.1,268.46,177796,477.31,2849, 102286, 57.53
ADFFOODS, EQ, 19-Nov-2019,297.25,298.0,302.0,297.3, 302.00,300.15,300.09,37519,112.59,422, 24328, 64.84
ADHUNIKIND, EQ, 19-Nov-2019,97.15,98.5,104.0,97.35, 103.50,102.9,101.08,110708,111.9,877, 57463, 51.91
ADORWELD, EQ, 19-Nov-2019,315.3,317.15,317.3,309.2, 309.20,311.1,312.85,3779,11.82,254, 2535, 67.08
ADROITINFO, EQ, 19-Nov-2019,9.55,9.1,9.5,9.1, 9.50,9.5,9.11,10490,0.96,17, 10490, 100.00
ADSL, EQ, 19-Nov-2019,17.25,18.5,18.5,17.4, 17.60,17.5,17.85,215525,38.48,787, 130738, 60.66
ADVANIHOTR, EQ, 19-Nov-2019,55.85,57.5,60.0,56.2, 56.35,56.85,57.58,20920,12.05,355, 4034, 19.28
ADVENZYMES, EQ, 19-Nov-2019,165.1,165.75,165.75,160.1, 162.00,161.55,162.39,43140,70.05,1521, 24774, 57.43
AEGISCHEM, EQ, 19-Nov-2019,175.45,177.0,179.8,174.05, 175.70,175.55,176.69,122330,216.15,4367, 57704, 47.17
AFFLE, EQ, 19-Nov-2019,1636.65,1645.0,1649.0,1607.25, 1625.00,1624.95,1623.1,75513,1225.65,8224, 29205, 38.68
