SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
20MICRONS, EQ, 11-Oct-2019,38.1,39.0,39.3,37.55, 38.00,38.25,38.03,19035,7.24,213, 7617, 40.02
21STCENMGM, EQ, 11-Oct-2019,12.7,12.7,12.7,12.7, 12.70,12.7,12.7,5,0.0,1, 5, 100.00
3IINFOTECH, EQ, 11-Oct-2019,2.1,2.1,2.1,2.0, 2.10,2.05,2.05,1134637,23.26,365, 745095, 65.67
3MINDIA, EQ, 11-Oct-2019,19852.95,19802.0,20189.0,19802.0, 19903.05,20021.05,20026.8,963,192.86,581, 583, 60.54
3PLAND, EQ, 11-Oct-2019,6.5,6.2,6.2,6.2, 6.20,6.2,6.2,963,0.06,1, 963, 100.00
5PAISA, EQ, 11-Oct-2019,164.45,165.4,169.7,165.2, 166.10,167.15,167.15,3878,6.48,208, 2523, 65.06
63MOONS, EQ, 11-Oct-2019,115.3,116.95,119.05,110.05, 113.55,113.55,114.11,115637,131.95,2783, 39955, 34.55
A2ZINFRA, EQ, 11-Oct-2019,9.5,9.15,9.85,9.15, 9.40,9.3,9.45,236629,22.37,564, 157242, 66.45
AARTIDRUGS, EQ, 11-Oct-2019,451.7,455.15,465.0,455.15, 462.00,462.45,461.77,8123,37.51,622, 4755, 58.54
AARTIIND, EQ, 11-Oct-2019,765.15,770.25,776.0,755.0, 768.00,769.5,767.33,39793,305.35,3854, 22238, 55.88
AARVEEDEN, EQ, 11-Oct-2019,15.3,15.05,15.75,14.35, 15.40,15.3,15.35,1494,0.23,77, 1407, 94.18
AAVAS, EQ, 11-Oct-2019,1635.75,1640.05,1655.0,1622.35, 1636.00,1638.85,1645.02,23082,379.7,4102, 16879, 73.13
ABB, EQ, 11-Oct-2019,1464.45,1474.95,1505.95,1470.25, 1482.00,1483.15,1491.06,95151,1418.76,5665, 12462, 13.10
ABBOTINDIA, EQ, 11-Oct-2019,10999.35,11000.05,11011.0,10915.2, 10999.00,10989.25,10982.59,4587,503.77,1421, 2644, 57.64
ABCAPITAL, EQ, 11-Oct-2019,79.2,79.8,80.5,78.2, 78.65,78.6,79.13,681521,539.31,9492, 362319, 53.16
ABFRL, EQ, 11-Oct-2019,204.6,205.05,207.6,203.55, 204.50,205.45,205.55,311448,640.17,7521, 243548, 78.20
ACC, EQ, 11-Oct-2019,1422.9,1430.4,1450.35,1421.5, 1444.00,1443.1,1438.05,678797,9761.47,21879, 92089, 13.57
ACCELYA, EQ, 11-Oct-2019,846.1,835.05,844.95,829.2, 831.75,832.6,837.01,1496,12.52,254, 639, 42.71
ACE, EQ, 11-Oct-2019,77.45,78.0,81.8,77.5, 77.60,78.1,79.45,211770,168.25,2182, 87149, 41.15
ADANIENT, EQ, 11-Oct-2019,137.4,137.45,138.8,134.6, 136.40,136.95,136.6,2780875,3798.8,12898, 353243, 12.70
ADANIGAS, EQ, 11-Oct-2019,138.5,139.05,142.0,137.1, 137.75,137.65,139.26,699218,973.71,6630, 242953, 34.75
ADANIGREEN, EQ, 11-Oct-2019,73.8,74.6,79.35,74.2, 79.00,78.75,77.64,6379751,4953.18,29808, 1243486, 19.49
